0.000000	0.000000	file start sync: d019-040.wav 1102.848000 verified d006-025
-0.305237	-0.305237	orig007 start: A
0.000063	0.000063	start008: ID: Jamie Myerson - Crucial
0.060095	0.060095	orig008 sync: A
0.060095	0.060095	track sync: A start of track
6.582630	6.582630	orig008 start: B
421.547048	421.547048	orig008 sync: B
428.434915	428.434915	track sync: B outro starts
430.945814	430.945814	note: right & left track switched?
474.627008	474.627008	orig008 end: A
476.812163	476.812163	start009: ID: Net Radio - Promo3 Club Groove
484.656876	484.659416	note: file sync wave
491.000006	491.000006	note: file sync start: d026-073b 1593.848006 verified d019-040
491.000006	1317.632000	note d026-073b: file note: in sync with d019-040.wav over this range
509.828182	509.828182	orig010 start: A
510.922582	510.922582	start010: ID: Odyssey - Artificial Life
512.108277	514.108763	track sync: A start
515.211983	515.211983	orig010 start: A
517.492078	519.492564	orig010 sync: A start
744.407654	756.783131	track sync: B last big change
745.461395	757.836873	orig010 sync: B
1008.509172	1008.509172	orig011 start: A
1008.509172	1008.509172	orig011 start: A
1021.000000	1021.000000	note: transition start?
1021.779836	1021.779836	note: ...transition (1st vocalization)
1028.828561	1032.886847	orig010 sync: C last drum
1028.828561	1032.886847	track sync: C last drum
1031.923810	1317.630000	start011: ID: Tricky - Piano (The Green Stinky Mix)
1033.325507	1033.325507	orig010 end: A
1034.473536	1037.734081	orig011 sync: A drum start
1034.473536	1037.734081	track sync: A drum start
1034.652747	1034.654225	note: ...drums
1037.556473	1037.556473	orig010 end: C
1313.038231	1313.038231	orig012 start: A
1313.038231	1313.038231	orig012 start: A
1314.989329	1316.637946	orig011 sync: B beat out
1315.454287	1317.102904	track sync: B beat out
1317.632000	1317.632000	file end: d019-040.wav COMPLETED
1317.632000	1317.632000	note: file start sync: d041-064.wav 2420.48 verified d026-045
1317.632000	1317.632000	orig012 note: d041-064 start
1317.640000	1317.640000	note: file_d041-064: covered in in d026-073b.labels
1318.138776	1320.994830	note: file_d041-064: track sync A raise your face to the sun
1318.138776	1320.994830	orig012 note: orig012 sync A
1326.557172	1326.557172	orig011 end: A
1327.022130	1327.022130	orig011 end: B
1647.710878	1647.710878	note: d026-073b: d041-064 skips ahead here
1647.710878	1647.710878	note: file_d041-064: file note: skip starts
1647.710878	1648.670941	note: file_d041-064: file note: skip span
1648.670941	1648.670941	note: file_d041-064: file note: skip destination (post-split-and-sync)
1650.155100	1650.159542	note: d026-073b: sync with d041-064 post-skip
1665.987347	1665.987347	orig012 end: A
2783.360000	2783.360000	note: d026-073b: file end d041-064 (before skip)
2816.204250	2816.204250	note: file end d041-064 (after skip)
3338.168006	3338.168006	note: file end d026-073b
428.090540	428.090540	file start sync: d026-045.wav 1102.848000 verified d019-040
428.090540	1317.632000	file note: in sync with d019-040.wav over this range
484.656876	484.659416	note: file sync wave
1317.632000	1628.090540	file note: in sync with d026-073b.wav over this range
1628.434915	1628.434915	file end: d026-045.wav COMPLETE
