1492.985398	1492.985398	069 .
1516.245774	1516.245774	orig069 note: light percussion starts
1519.346426	1520.941047	orig069 note: first twinkles
1539.939127	1539.941531	orig069 sync: 0
1551.571882	1551.571882	orig069 note: rs1
1557.182379	1558.851748	orig069 sync: 1 first "Hypnotising"
1586.364808	1586.364808	orig069 note: drums start
1586.387939	1586.393817	orig069 sync: A
1586.393248	1586.393559	orig069 note: sync with vinyl
1692.034456	1692.039490	orig069 sync: 3
1749.559864	1749.561882	orig069 sync: 4
1767.009524	1768.629116	orig069 note: "hypnotising" - not in mix
1767.753832	1767.780680	note: rough sync
1768.701971	1768.701971	orig069-dig note: stopped sync work here, switched to sync with vinyl
1047.364875	1047.364875	orig067 start: .
1094.775798	1098.540876	orig067 note: first bowps
1102.566430	1103.342622	orig067 sync: 0 inital
1118.565166	1121.295579	orig067 note: rough sync "oooh ooh ooh yeah" with mix
1130.444417	1133.535345	orig067 note: rough sync with percussion start in mix
1147.944591	1148.039048	orig067 sync: A
1153.335870	1153.347876	orig067 sync: 2 pre-not-skip
1153.612406	1153.621906	orig067 note: rough pre-not-skip sync
1153.711540	1153.711540	orig067 note: skip that wasn't a skip
1156.521063	1156.539467	orig067 note: rough sync 2
1159.107512	1159.846982	orig067 note: bow bow
1161.871217	1161.896208	orig067 note: rs3
1178.164604	1180.573302	orig067 note: dreamy bit
1193.096973	1193.227043	orig067 note: rs4
1205.368811	1205.372939	orig067 sync: B (2) end of 336-355
1211.322805	1211.333334	orig067 sync: 3
1294.526514	1294.532713	orig067 sync: 4
1317.734610	1317.750122	orig067 sync: 5 end
1320.811641	1419.372125	orig067 note: this range not used in mix
1419.372125	1419.372125	orig067 end: 5
728.480612	728.480612	orig066 start: B
773.137334	774.248308	orig066 note: "forever"
774.635502	776.563757	orig066 sync: A first four-note
812.022663	812.023220	orig066 sync: 1
919.190722	919.191836	orig066 sync: 2
1040.839632	1040.843263	orig066 sync: 3
1112.898872	1112.917883	orig066 sync: 4
1123.058131	1123.418580	orig066 note: last rough sync?
1136.943620	1136.949316	orig066 sync: B end in mix
1137.848098	1239.296667	orig066 note: this range not used in mix
1239.296667	1239.296667	orig066 end: B
434.104400	434.104400	orig065 start: 5
434.234677	434.234677	orig065 sync: 0 start
437.009796	437.186657	orig065 sync: 1
441.213220	441.213220	orig065 note: tone change 2
457.483549	457.506429	orig065 sync: 2 - only starts sync
482.667272	482.669029	orig065 sync: 3 pre-skip
483.389483	483.390680	orig065 sync: 4 pre-skip
483.580436	483.581558	orig065 sync: 5 pre-skip
483.665636	483.665636	orig065 note: split to find skip in mix
509.480432	509.480432	orig065 note: resume from split
509.571496	509.573935	orig065 sync: A post-skip
605.880747	605.882828	orig065 sync: 7 post-skip
648.237242	648.245438	orig065 sync: B
751.612392	751.613521	orig065 sync: 9
752.896252	752.898289	orig065 sync: 10
755.132816	755.138180	orig065 sync: 11 post-skip2 in sync with point 10
763.476167	763.478049	orig065 sync: 12
769.245298	773.460491	orig065 note: voice saying something "... give me .."? in both track and mix
769.295820	769.295820	orig065 note: rough sync 13 (rs13)
778.755263	779.488068	orig065 note: rs14
780.168757	780.941731	orig065 note: rs15
781.988286	783.330134	orig065 note: "yeah, yeah"
786.241790	786.395950	orig065 note: rs16
791.345030	791.433057	orig065 note: last rough sync
791.433057	792.646221	orig065 note: fade out if in at all
792.646221	802.088807	orig065 note: range not used in mix
802.088807	802.088807	orig065 end: .
13.848500	13.858685	orig063 sync: 2 pre-skip
14.263064	14.263064	orig063 note: split to find skip in mix
15.041388	15.041388	orig063 note: resume from split
15.349731	15.352489	orig063 sync: A post-skip
80.865425	80.867872	orig063 sync: 4 post-skip
198.880604	198.882997	orig063 sync: 5
353.384938	353.386755	orig063 sync: 6 post-skip
396.659058	396.662125	orig063 sync: B post-skip end
397.376191	399.088646	orig063 note: end 1.712s range not used in mix
399.088646	399.088646	orig063 end: B
0.000000	397.417944	start063: ID: Lemon D - City Lights
14.263064	16.541786	note: SKIP back 2.279s (multiple files)
397.417944	431.537061	start064: ID: Net Radio - Promo7 Club Groove 
483.665636	493.729561	note: SKIP back 10.064s (both files)
794.174498	794.174498	orig065 end: B
800.547119	800.547119	065e12
2409.187701	2409.187701	second your-sound knocks
2419.213808	2419.213808	Your Sound (changeover to YS drumline)
2465.939417	2467.811014	"Your Sound"
2488.179819	2489.197132	last chords of Urban Style Music
2679.607599	2679.607599	transition starts - OTR piano audible
2689.741801	2689.741801	On the Roof (otr volume increases)
2713.445477	2713.445477	horns/synth of OTR starts
2728.188592	2728.188592	end of Your Sound
2783.959696	2783.959696	last beat before drum break
2831.450791	2831.450791	dreamy bit starts
2867.796646	2867.796646	last significant beat before break
2893.195551	2894.303207	"in a restroom"
2898.802069	2899.913123	"in a restroom"
2947.425834	2947.425834	transition start
2958.151333	2958.151333	"be-eee"
2972.453078	2972.453078	Mystery Track 5 (last OTR beat)
3242.855737	3242.860000	align1 SoT file: before skip
3243.150340	3243.150340	Sea of Tears
3243.202282	3243.217803	window
3291.189769	3291.189769	guitar enters
3291.191073	3291.193213	peaks
3312.603909	3312.603909	SKIP?
3318.187329	3318.200032	align2
3366.229743	3366.229743	drums enter
3526.001584	3526.001584	start overlap
3533.759227	3533.759227	drumline change
3563.713322	3563.713322	end of SOT drumline
3581.708570	3581.708570	last "tears"
3590.597146	3591.459588	"what are you doing here"
3591.517899	3591.517899	end Sea of Tears
1136.312679	1318.418612	start067: ID: Aquarius - Wave Forms
1203.135000	1203.135000	file_d356-375: file start sync: d356-375.wav MARK verified by 067 Wave Forms
1207.884847	1207.895376	track sync: 3
1276.260000	1276.260000	start overlap
1281.479825	1283.978678	note: chords from 068 start
1293.122354	1293.122354	end drumline
1293.699549	1296.456131	note: distorted voice from 068
1293.769305	1293.775505	track sync: 4
1317.734610	1317.750122	track sync: 5 end
1318.418612	1318.418612	start068: ID: Mystery Track 4
1319.380019	1320.469765	note: end of 067 in mix
1341.379984	1341.379984	shazam unknown
1368.140140	1371.327713	drum starts
1400.875691	1406.642859	~"Hey man, you want a tune? Yeah I got a tune for ya"
1406.937771	1409.538160	drums in earnest
1415.746312	1415.746312	067eB
1415.934167	1415.934167	067e3
1419.372125	1419.372125	orig067 end: 5
