Filename,Duration,TS Start,TS End,TS Duration,Complete?,Verified?,Completed:,50/69,,,,,,,,,,,,,,,,,,,,,,,,,
d465-484.wav,0.013888888888888888,#N/A,#N/A,#N/A,#N/A,#N/A
d472-491.wav,0.013888888888888888,#N/A,#N/A,#N/A,#N/A,#N/A
d485-504.wav,0.013888888888888888,#N/A,#N/A,#N/A,#N/A,#N/A
d492-511.wav,0.013888888888888888,#N/A,#N/A,#N/A,#N/A,#N/A
d505-524.wav,0.013888888888888888,#N/A,#N/A,#N/A,#N/A,#N/A
d505-531b.wav,0.01965335648148148,#N/A,#N/A,#N/A,#N/A,#N/A
d512-005.wav,0.013888888888888888,#N/A,#N/A,#N/A,#N/A,#N/A
d525-532.wav,0.005179976851851852,#N/A,#N/A,#N/A,#N/A,#N/A
,TOTAL DURATION,,,
,0.9477020833,,,
