Master TS,File TS Start,File Timestamp End,File Label / Entries: 1887,File Name,Track Number,entry type,note,Track Name,Track Artist,Speed vs. Original,File Analysis Complete,Master TS in hh:mm:ss,Master TS in mm,,,,,,,,,,,,,,,,,,,,
-1511.944,-1511.944,-1511.944,file start: d-25-000b.wav,d-25-000b.wav,,File Start,,,,,,-0.01749935185,-25.19906667,
303.949206,303.949206,303.949206,start004: ID: Jamie Myerson - Everything is Gonna Be Alright,d000-018.wav,4.0,TrackStart,,Everything is Gonna Be Alright,Jamie Myerson,,,0.003517930625,5.0658201
311.58053,311.58053,311.58053,orig003 end: A,d000-018.wav,4.0,Orig End,003: A,Everything is Gonna Be Alright,Jamie Myerson,,,0.003606256134,5.193008833
313.469524,313.469524,313.469524,orig004 start: B,d000-018.wav,4.0,Orig Start,004: B,Everything is Gonna Be Alright,Jamie Myerson,,,0.003628119491,5.224492067
314.322857,314.322857,314.322857,orig004 start: A,d000-018.wav,4.0,Orig Start,004: A,Everything is Gonna Be Alright,Jamie Myerson,,,0.00363799603,5.238714283
328.019592,328.019592,328.019592,note: add sax + drum,d000-018.wav,4.0,Note,add sax + drum,Everything is Gonna Be Alright,Jamie Myerson,,,0.003796523056,5.4669932
331.636011,331.636011,331.636011,"note: backwards skip 6.811? (d000-018, d001-026b, d-25-000b, d-25-005b)",d000-018.wav,4.0,Note,"backwards skip 6.811? (d000-018, d001-026b, d-25-000b, d-25-005b)",Everything is Gonna Be Alright,Jamie Myerson,,,0.003838379757,5.52726685
338.446536,338.446536,338.446536,orig004 sync: A,d000-018.wav,4.0,Orig Sync,004 A,,,,,0.003917205278,5.6407756
338.446536,338.446536,338.446536,track sync: A add sax + drum again,d000-018.wav,4.0,Track Sync,004 A add sax + drum again,,,,,0.003917205278,5.6407756
348.056008,348.056008,348.056008,note: file end d-25-005b.wav,d000-018.wav,4.0,Note,file end d-25-005b.wav,Everything is Gonna Be Alright,Jamie Myerson,,,0.004028426019,5.800933467
348.056008,348.056008,348.056008,note: file end d-25-005b.wav,d000-018.wav,4.0,Note,file end d-25-005b.wav,Everything is Gonna Be Alright,Jamie Myerson,,,0.004028426019,5.800933467
361.888798,361.888798,363.781224,"note: lyrics start ""I'll be the""",d000-018.wav,4.0,Note,"lyrics start ""I'll be the""",Everything is Gonna Be Alright,Jamie Myerson,,,0.004188527755,6.031479967
433.690703,433.690703,438.195374,"note: ""Everything is gonna be alright""",d000-018.wav,4.0,Note,"""Everything is gonna be alright""",Everything is Gonna Be Alright,Jamie Myerson,,,0.005019568322,7.228178383
480.420862,480.420862,480.983946,note: beat sax start beat,d000-018.wav,4.0,Note,beat sax start beat,Everything is Gonna Be Alright,Jamie Myerson,,,0.005560426644,8.007014367
552.80907,552.80907,554.295147,track sync: B sax ended beat start fade,d000-018.wav,4.0,Track Sync,004 B sax ended beat start fade,,,,,0.006398253125,9.2134845
553.662404,553.662404,555.148481,orig004 sync: B sax ended beat start fade,d000-018.wav,4.0,Orig Sync,004 B sax ended beat start fade,,,0.9960349856730824,,0.006408129676,9.227706733
573.866737,573.866737,573.866737,start005: ID: Jamie Myerson - You're My Life (incomplete),d000-018.wav,5.0,TrackStart,,You're My Life (incomplete),Jamie Myerson,,,0.006641976123,9.564445617
585.496154,585.496154,585.496154,orig006 start: B,d000-018.wav,5.0,Orig Start,006: B,You're My Life (incomplete),Jamie Myerson,,,0.006776575856,9.758269233
585.631732,585.631732,585.631732,orig006 start: A,d000-018.wav,5.0,Orig Start,006: A,You're My Life (incomplete),Jamie Myerson,,,0.006778145046,9.760528867
585.631732,585.631732,585.631732,orig006 start: A,d000-018.wav,5.0,Orig Start,006: A,You're My Life (incomplete),Jamie Myerson,,,0.006778145046,9.760528867
586.753878,586.753878,586.753878,orig004 end: A,d000-018.wav,5.0,Orig End,004: A,You're My Life (incomplete),Jamie Myerson,,,0.006791132847,9.7792313
588.695791,588.695791,588.695791,start006: ID: Jamie Myerson - Unity Gain (incomplete),d000-018.wav,6.0,TrackStart,,Unity Gain (incomplete),Jamie Myerson,,,0.006813608692,9.811596517
607.215642,607.215642,607.215642,orig006 sync: A,d000-018.wav,6.0,Orig Sync,006 A,,,,,0.007027958819,10.1202607
607.215642,607.215642,607.215642,track sync: A drop,d000-018.wav,6.0,Track Sync,006 A drop,,,,,0.007027958819,10.1202607
645.656419,645.656419,645.656419,orig007 start: B,d000-018.wav,6.0,Orig Start,007: B,Unity Gain (incomplete),Jamie Myerson,,,0.00747287522,10.76094032
646.393199,646.393199,647.206669,track sync: B,d000-018.wav,6.0,Track Sync,006 B,,,,,0.007481402766,10.77321998
646.528777,646.528777,647.342247,orig006 sync: B,d000-018.wav,6.0,Orig Sync,006 B,,,0.9965513307448004,,0.007482971956,10.77547962
647.372229,647.372229,647.372229,start007: ID: Jamie Myerson - You're My Life,d000-018.wav,7.0,TrackStart,,You're My Life,Jamie Myerson,,,0.007492734132,10.78953715
647.435875,647.435875,647.435875,orig007 start: A,d000-018.wav,7.0,Orig Start,007: A,You're My Life,Jamie Myerson,,,0.007493470775,10.79059792
647.435875,647.435875,647.435875,orig007 start: A,d000-018.wav,7.0,Orig Start,007: A,You're My Life,Jamie Myerson,,,0.007493470775,10.79059792
647.691361,647.691361,647.691361,orig007 sync: A open cymbals,d000-018.wav,7.0,Orig Sync,007 A open cymbals,,,,,0.007496427789,10.79485602
647.691361,647.691361,647.691361,track sync: A open cymbals,d000-018.wav,7.0,Track Sync,007 A open cymbals,,,,,0.007496427789,10.79485602
695.495895,695.495895,697.025071,note: first bigger drop,d000-018.wav,7.0,Note,first bigger drop,You're My Life,Jamie Myerson,,,0.008049721007,11.59159825
890.03663,890.03663,890.03663,orig006 end: A,d000-018.wav,7.0,Orig End,006: A,You're My Life,Jamie Myerson,,,0.01030134988,14.83394383
1053.756372,1053.756372,1055.822948,note: begin last verse,d000-018.wav,7.0,Note,begin last verse,You're My Life,Jamie Myerson,,,0.01219625431,17.5626062
1101.276009,1101.276009,1102.848,track sync: B cymbal fade out,d000-018.wav,7.0,Track Sync,007 B cymbal fade out,,,,,0.0127462501,18.35460015
1102.848,1102.848,1102.848,file end: d000-018.wav COMPLETED,d000-018.wav,7.0,File End,d000-018.wav COMPLETED,You're My Life,Jamie Myerson,,,0.01276444444,18.3808
1102.848,1102.848,1102.848,note: file sync start: d019-040.wav 1102.848000 verified d006-025,d000-018.wav,7.0,Note,file sync start: d019-040.wav 1102.848000 verified d006-025,You're My Life,Jamie Myerson,,,0.01276444444,18.3808
1103.055465,1103.055465,1104.627456,orig007 sync: B cymbal fade out,d000-018.wav,7.0,Orig Sync,007 B cymbal fade out,,,0.9960922347976731,,0.01276684566,18.38425775
1111.161589,1111.161589,1111.161589,orig007 end: A,d000-018.wav,7.0,Orig End,007: A,You're My Life,Jamie Myerson,,,0.01286066654,18.51935982
54.392,54.392,54.392,file start sync: d001-026b.wav 0.0 verified d000-018,d001-026b.wav,,File Start Sync,d001-026b.wav 0 verified d000-018,,Jamie Myerson,,,0.000629537037,0.9065333333
54.392,54.392,1102.848,file note: in sync with d000-018 over this range,d001-026b.wav,,File Note,in sync with d000-018 over this range,,Jamie Myerson,,,0.000629537037,0.9065333333
1102.848,1102.848,1629.08,file note: in sync with d019-041 over this range,d001-026b.wav,,File Note,in sync with d019-041 over this range,,Jamie Myerson,,,0.01276444444,18.3808
1629.08,1629.08,1629.08,file end: d001-026b.wav COMPLETE,d001-026b.wav,,File End,d001-026b.wav COMPLETE,,Jamie Myerson,,,0.01885509259,27.15133333
330.938636,330.938636,330.938636,file start sync: d006-025.wav 0.0 verified d000-018,d006-025.wav,,File Start Sync,d006-025.wav 0 verified d000-018,,Jamie Myerson,,,0.003830308287,5.515643933
330.939,330.939,1102.848,file note: in sync with d000-018 over this range,d006-025.wav,,File Note,in sync with d000-018 over this range,,Jamie Myerson,,,0.0038303125,5.51565
1102.848,1102.848,1530.938636,file note: in sync with d019-040 over this range,d006-025.wav,,File Note,in sync with d019-040 over this range,,Jamie Myerson,,,0.01276444444,18.3808
1530.938636,1530.938636,1530.938636,file end: d006-025.wav COMPLETE,d006-025.wav,,File End,d006-025.wav COMPLETE,,Jamie Myerson,,,0.01771919718,25.51564393
1102.848,0.0,0.0,file start sync: d019-040.wav 1102.848000 verified d006-025,d019-040.wav,,File Start Sync,d019-040.wav 1102.848 verified d006-025,,,,,0.01276444444,18.3808
1102.542763,-0.305237,-0.305237,orig007 start: A,d019-040.wav,,Orig Start,007: A,,,,,0.01276091161,18.37571272
1102.848063,6.3E-5,6.3E-5,start008: ID: Jamie Myerson - Crucial,d019-040.wav,8.0,TrackStart,,Crucial,Jamie Myerson,,,0.01276444517,18.38080105
1102.908095,0.060095,0.060095,orig008 sync: A,d019-040.wav,8.0,Orig Sync,008 A,,,,,0.01276513999,18.38180158
1102.908095,0.060095,0.060095,track sync: A start of track,d019-040.wav,8.0,Track Sync,008 A start of track,,,,,0.01276513999,18.38180158
1109.43063,6.58263,6.58263,orig008 start: B,d019-040.wav,8.0,Orig Start,008: B,Crucial,Jamie Myerson,,,0.01284063229,18.4905105
1524.3950479999999,421.547048,421.547048,orig008 sync: B,d019-040.wav,8.0,Orig Sync,008 B,,,,,0.0176434612,25.40658413
1531.282915,428.434915,428.434915,track sync: B outro starts,d019-040.wav,8.0,Track Sync,008 B outro starts,,,1.016341827311556,,0.01772318189,25.52138192
1533.7938139999999,430.945814,430.945814,note: right & left track switched?,d019-040.wav,8.0,Note,right & left track switched?,Crucial,Jamie Myerson,,,0.01775224322,25.56323023
1577.475008,474.627008,474.627008,orig008 end: A,d019-040.wav,8.0,Orig End,008: A,Crucial,Jamie Myerson,,,0.01825781259,26.29125013
1579.660163,476.812163,476.812163,start009: ID: Net Radio - Promo3 Club Groove,d019-040.wav,9.0,TrackStart,,Promo3 Club Groove,Net Radio,,,0.01828310374,26.32766938
1587.504876,484.656876,484.659416,note: file sync wave,d019-040.wav,9.0,Note,file sync wave,Promo3 Club Groove,Net Radio,,,0.01837389903,26.4584146
1593.848006,491.000006,491.000006,note: file sync start: d026-073b 1593.848006 verified d019-040,d019-040.wav,9.0,Note,file sync start: d026-073b 1593.848006 verified d019-040,Promo3 Club Groove,Net Radio,,,0.01844731488,26.56413343
1593.848006,491.000006,1317.632,note d026-073b: file note: in sync with d019-040.wav over this range,d019-040.wav,9.0,Note,note d026-073b: file note: in sync with d019-040.wav over this range,Promo3 Club Groove,Net Radio,,,0.01844731488,26.56413343
1612.676182,509.828182,509.828182,orig010 start: A,d019-040.wav,9.0,Orig Start,010: A,Promo3 Club Groove,Net Radio,,,0.01866523359,26.87793637
1613.7705819999999,510.922582,510.922582,start010: ID: Odyssey - Artificial Life,d019-040.wav,10.0,TrackStart,,Artificial Life,Odyssey,,,0.01867790025,26.89617637
1614.956277,512.108277,514.108763,track sync: A start,d019-040.wav,10.0,Track Sync,010 A start,,,,,0.01869162358,26.91593795
1618.059983,515.211983,515.211983,orig010 start: A,d019-040.wav,10.0,Orig Start,010: A,Artificial Life,Odyssey,,,0.0187275461,26.96766638
1620.340078,517.492078,519.492564,orig010 sync: A start,d019-040.wav,10.0,Orig Sync,010 A start,,,,,0.01875393609,27.00566797
1847.255654,744.407654,756.783131,track sync: B last big change,d019-040.wav,10.0,Track Sync,010 B last big change,,,,,0.02138027377,30.78759423
1848.309395,745.461395,757.836873,orig010 sync: B,d019-040.wav,10.0,Orig Sync,010 B,,,1.0189940473436603,,0.02139246985,30.80515658
2111.357172,1008.509172,1008.509172,orig011 start: A,d019-040.wav,10.0,Orig Start,011: A,Artificial Life,Odyssey,,,0.02443700431,35.1892862
2111.357172,1008.509172,1008.509172,orig011 start: A,d019-040.wav,10.0,Orig Start,011: A,Artificial Life,Odyssey,,,0.02443700431,35.1892862
2123.848,1021.0,1021.0,note: transition start?,d019-040.wav,10.0,Note,transition start?,Artificial Life,Odyssey,,,0.02458157407,35.39746667
2124.627836,1021.779836,1021.779836,note: ...transition (1st vocalization),d019-040.wav,10.0,Note,...transition (1st vocalization),Artificial Life,Odyssey,,,0.02459059995,35.41046393
2131.676561,1028.828561,1032.886847,orig010 sync: C last drum,d019-040.wav,10.0,Orig Sync,010 C last drum,,,1.0189940473436603,,0.02467218242,35.52794268
2131.676561,1028.828561,1032.886847,track sync: C last drum,d019-040.wav,10.0,Track Sync,010 C last drum,,,1.0189940473436603,,0.02467218242,35.52794268
